,Unnamed: 0,problem_id,problem,assign,user_answer,scoring_criterion,correct_scoring_criterion,keyword_criterion,correct_keyword_criterion,annotator
241,241,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"트랜잭션에는 4가지의 특징(원자성 Atomicity, 일관성 Consitency, 독립성 Isolation,
 영속성 Durability)이 있습니다. 4가지의 특징의 앞 글 자만 따서 ACID라고도 불립니다.
원자성은 트랜잭션의 작업이 부분적으로 실행되거나 중단되지 않는 것을 보장합니다.","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']",[0],"['일관성', '독립성', '지속성', '원자성']","[0, 1, 2, 3]",mjw8523@gmail.com
242,242,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"인덱스를 통해 원하는 데이터를 접근할 수 있으며, O(1)에 랜덤 액세스가 가능하다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 1]",mjw8523@gmail.com
243,243,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"트랜잭션은 3가지의 특징인 원자성 Atomicity, 일관성 Consitency, 독립성 Isolation이 있습니다.

원자성(Atomicity)
트랜잭션의 작업이 부분적으로 실행되거나 중단되지 않는 것을 보장한다.

독립성 ( Isolation )
트랜잭션 수행 시 다른 트랜잭션의 작업이 끼어들지 못하도록 보장해야 한다.","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']","[0, 2]","['일관성', '독립성', '지속성', '원자성']","[1, 3]",mjw8523@gmail.com
244,244,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"Array는 메모리 상에 데이터가 연속적으로 저장되고, 순차적으로 저장된 데이터를 참조하는 데에는 Index가 사용된다. 원소에 접근할 때는 O(1)의 시간 복잡도를 갖는다.
","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[1, 2]",mjw8523@gmail.com
245,245,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"원자성(Atomicity)
트랜잭션 안의 SQL 명령문을 모두 성공적으로 실행하여 완료하거나 아니면 모두 철회하여 무효화해야함을 의미

일관성(Consistency)
데이터베이스가 트랜잭션 실행 전의 일관된 상태에서 실행 후에도 또 다른 일관된 상태로 전환되어야함을 의미

고립성(Isolation)
커밋될 때까지 트랜잭션이 수행한 임시 실행 결과가 다른 트랜잭션에게 공개되지 않아야함을 의미

지속성(Durability)
일단 트랜잭션이 커밋되면 그 실행 결과는 장애가 발생하더라도 최종적으로 저장 장치에 반영되는 것을 보장함을 의미","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']","[0, 1, 3]","['일관성', '독립성', '지속성', '원자성']","[0, 1, 2, 3]",mjw8523@gmail.com
246,246,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"Array는 메모리 상에 데이터가 연속적으로 저장되고, 순차적으로 저장된 데이터를 참조하는 데에는 Index가 사용된다. 원소에 접근할 때는 O(N)의 시간 복잡도를 갖는다.
","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[1, 2]",mjw8523@gmail.com
247,247,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"일관성(Consistency)
데이터베이스가 트랜잭션 실행 전의 일관된 상태에서 실행 후에도 또 다른 일관된 상태로 전환되어야함을 의미

고립성(Isolation)
커밋될 때까지 트랜잭션이 수행한 임시 실행 결과가 다른 트랜잭션에게 공개되지 않아야함을 의미

지속성(Durability)
일단 트랜잭션이 커밋되면 그 실행 결과는 장애가 발생하더라도 최종적으로 저장 장치에 반영되는 것을 보장함을 의미","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']","[1, 3]","['일관성', '독립성', '지속성', '원자성']","[0, 1, 2]",mjw8523@gmail.com
248,248,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"Array는 메모리 상에 데이터가 연속적으로 저장되고, 순차적으로 저장된 데이터를 참조하는 데에는 Index가 사용된다. Index를 통해 랜덤 액세스가 가능하며 캐시 히트 비율이 높다.
","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 2]",mjw8523@gmail.com
249,249,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"원자성(Atomicity)
트랜잭션 안의 SQL 명령문을 모두 성공적으로 실행하여 완료하거나 아니면 모두 철회하여 무효화해야함을 의미

일관성(Consistency)
데이터베이스가 트랜잭션 실행 전의 일관된 상태에서 실행 후에도 또 다른 일관된 상태로 전환되어야함을 의미

지속성(Durability)
일단 트랜잭션이 커밋되면 그 실행 결과는 장애가 발생하더라도 최종적으로 저장 장치에 반영되는 것을 보장함을 의미","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']","[0, 1, 3]","['일관성', '독립성', '지속성', '원자성']","[0, 2, 3]",mjw8523@gmail.com
250,250,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"Array는 여러 개의 데이터들을 효율적으로 저장/관리/사용하기위해 사용되는 자료형이다. 각각의 Element들의 위치에 번호를 붙여서 그 위치에 Access하는 구조로 되어있는데, 이 번호를 Index라고 한다. Array의 주요 특징은 메모리상에 데이터들이 연속적으로 저장되어있다는 점이다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']",[2],mjw8523@gmail.com
251,251,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"원자성(Atomicity)
트랜잭션 안의 SQL 명령문을 모두 성공적으로 실행하여 완료하거나 아니면 모두 철회하여 무효화해야함을 의미

일관성(Consistency)

고립성(Isolation)
커밋될 때까지 트랜잭션이 수행한 임시 실행 결과가 다른 트랜잭션에게 공개되지 않아야함을 의미
","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']",[0],"['일관성', '독립성', '지속성', '원자성']","[0, 1, 3]",mjw8523@gmail.com
252,252,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"Array는 각 Element들의 위치에 번호를 붙여서 그 위치에 Access하는 구조로 되어있는데, 이 번호를 Index라고 한다. 이 Index를 통해 random access가 가능하고, O(1)의 시간이 걸린다. Array의 주요 특징은 메모리상에 데이터들이 연속적으로 저장되어있다는 점이다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 1, 2]",mjw8523@gmail.com
253,253,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"원자성(Atomicity)
트랜잭션을 구성하는 작업 전체가 성공하거나, 아니면 전체가 실패하는 것 둘 중 하나만을 보장하는 특징이다.
일관성
트랜잭션 실행 이전의 데이터베이스가 Correct State 였다면, 트랜잭션 실행 이후의 데이터베이스도 Correct State 임을 보장해야하는 특징이다.
지속성(Durability)
성공적으로 완료(Commit)된 트랜잭션은 영원히 반영되어야 하는 특징을 의미한다.","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']","[0, 1, 3]","['일관성', '독립성', '지속성', '원자성']","[0, 2, 3]",mjw8523@gmail.com
254,254,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"Array는 각 Element들의 위치에 번호를 붙여서 그 위치에 Access하는 구조로 되어있는데, 이 번호를 Index라고 한다. 이 Index를 통해 random access가 가능하고, O(1)의 시간이 걸린다. Array의 주요 특징은 메모리상에 데이터들이 비연속적으로 저장되어 있다는 것이다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 1, 2]",mjw8523@gmail.com
255,255,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"원자성(Atomicity)
트랜잭션을 구성하는 작업 전체가 성공하거나, 아니면 전체가 실패하는 것 둘 중 하나만을 보장하는 특징이다.
일관성
트랜잭션 실행 이전의 데이터베이스가 Correct State 였다면, 트랜잭션 실행 이후의 데이터베이스도 Correct State 임을 보장해야하는 특징이다.
격리성(Isolation)
실행중인 트랜잭션의 중간 결과를 다른 트랜잭션이 접근할 수 없는 특징이다
지속성(Durability)
성공적으로 완료(Commit)된 트랜잭션은 영원히 반영되어야 하는 특징을 의미한다.","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']","[0, 1, 2, 3]","['일관성', '독립성', '지속성', '원자성']","[0, 1, 2, 3]",mjw8523@gmail.com
